id_order,id_pelanggan,metode_pembayaran,banyak_cicilan,total_pembayaran,status_order,timestamp_pembelian,timestamp_persetujuan_toko,timestamp_pengiriman_ke_pelanggan,estimasi_sampai
ORD00003346,CUST005494,Transfer Bank,0,28405000.0,Selesai,2025-01-09 09:22:44,2025-01-09 09:30:44,2025-01-10 09:30:44,2025-01-13
ORD00003347,CUST005396,Transfer Bank,0,4884000.0,Selesai,2025-01-05 09:22:44,2025-01-05 09:36:44,2025-01-06 09:36:44,2025-01-10
ORD00003348,CUST009393,Kartu Kredit,0,5658000.0,Selesai,2024-10-20 09:22:44,2024-10-20 10:10:44,2024-10-23 10:10:44,2024-10-29
ORD00003349,CUST005858,Dompet Digital,0,2608000.0,Dibatalkan,2025-04-05 09:22:44,2025-04-05 11:56:44,,
ORD00003350,CUST009593,Kartu Kredit,0,31796000.0,Selesai,2025-03-14 09:22:44,2025-03-14 10:48:44,2025-03-19 10:48:44,2025-03-24
ORD00003351,CUST005498,Transfer Bank,0,10133000.0,Selesai,2024-09-22 09:22:44,2024-09-22 10:44:44,2024-09-27 10:44:44,2024-09-28
ORD00003352,CUST008956,Dompet Digital,0,2173000.0,Selesai,2024-08-16 09:22:44,2024-08-16 10:06:44,2024-08-18 10:06:44,2024-08-24
ORD00003353,CUST005254,Kartu Kredit,0,38801000.0,Selesai,2025-01-24 09:22:44,2025-01-24 10:45:44,2025-01-26 10:45:44,2025-01-31
ORD00003354,CUST003332,Kartu Kredit,0,31332000.0,Selesai,2025-04-07 09:22:44,2025-04-07 11:35:44,2025-04-11 11:35:44,2025-04-17
ORD00003355,CUST006696,Transfer Bank,0,8991000.0,Selesai,2025-02-24 09:22:44,2025-02-24 11:41:44,2025-02-25 11:41:44,2025-02-28
ORD00003356,CUST000633,Kartu Kredit,0,8730000.0,Selesai,2024-06-02 09:22:44,2024-06-02 10:17:44,2024-06-03 10:17:44,2024-06-04
ORD00003357,CUST004577,Cicilan,3,7902000.0,Selesai,2025-04-05 09:22:44,2025-04-05 10:45:44,2025-04-10 10:45:44,2025-04-14
ORD00003358,CUST008278,Dompet Digital,0,14458000.0,Selesai,2024-10-23 09:22:44,2024-10-23 12:11:44,2024-10-26 12:11:44,2024-11-01
ORD00003359,CUST007694,Transfer Bank,0,31657000.0,Selesai,2024-06-05 09:22:44,2024-06-05 09:48:44,2024-06-10 09:48:44,2024-06-15
ORD00003360,CUST003170,COD,0,12389000.0,Selesai,2024-08-30 09:22:44,2024-08-30 10:01:44,2024-09-01 10:01:44,2024-09-02
ORD00003361,CUST008236,Dompet Digital,0,5454000.0,Selesai,2025-01-26 09:22:44,2025-01-26 10:34:44,2025-01-28 10:34:44,2025-02-04
ORD00003362,CUST009558,Kartu Kredit,0,18433000.0,Selesai,2024-05-23 09:22:44,2024-05-23 10:57:44,2024-05-24 10:57:44,2024-05-29
ORD00003363,CUST002827,Transfer Bank,0,5384000.0,Selesai,2024-11-12 09:22:44,2024-11-12 12:22:44,2024-11-14 12:22:44,2024-11-18
ORD00003364,CUST002913,Transfer Bank,0,5257000.0,Selesai,2025-05-07 09:22:44,2025-05-07 11:36:44,2025-05-11 11:36:44,2025-05-12
ORD00003365,CUST008272,Transfer Bank,0,19943000.0,Dibatalkan,2025-01-03 09:22:44,2025-01-03 10:38:44,,
ORD00003366,CUST000044,Transfer Bank,0,23341000.0,Dibatalkan,2025-01-06 09:22:44,2025-01-06 11:43:44,,
ORD00003367,CUST000616,Dompet Digital,0,16284000.0,Selesai,2025-01-28 09:22:44,2025-01-28 11:32:44,2025-01-29 11:32:44,2025-01-31
ORD00003368,CUST007374,COD,0,24955000.0,Selesai,2024-10-06 09:22:44,2024-10-06 11:38:44,2024-10-11 11:38:44,2024-10-14
ORD00003369,CUST008778,Dompet Digital,0,10334000.0,Selesai,2024-11-23 09:22:44,2024-11-23 09:43:44,2024-11-24 09:43:44,2024-11-27
ORD00003370,CUST003532,Kartu Kredit,0,24816000.0,Dikembalikan,2024-09-29 09:22:44,2024-09-29 10:10:44,,
ORD00003371,CUST007864,Dompet Digital,0,25121000.0,Selesai,2025-04-17 09:22:44,2025-04-17 10:41:44,2025-04-22 10:41:44,2025-04-23
ORD00003372,CUST007321,Cicilan,6,26000000.0,Selesai,2024-12-28 09:22:44,2024-12-28 10:18:44,2024-12-29 10:18:44,2024-12-31
ORD00003373,CUST001750,Dompet Digital,0,17785000.0,Selesai,2025-04-22 09:22:44,2025-04-22 11:20:44,2025-04-24 11:20:44,2025-04-25
ORD00003374,CUST000107,Transfer Bank,0,17020000.0,Selesai,2024-10-01 09:22:44,2024-10-01 11:45:44,2024-10-02 11:45:44,2024-10-07
ORD00003375,CUST000432,Dompet Digital,0,13491000.0,Selesai,2025-02-05 09:22:44,2025-02-05 10:35:44,2025-02-10 10:35:44,2025-02-13
ORD00003376,CUST008982,Dompet Digital,0,746000.0,Selesai,2024-10-03 09:22:44,2024-10-03 11:17:44,2024-10-04 11:17:44,2024-10-11
ORD00003377,CUST001678,Transfer Bank,0,1147000.0,Selesai,2025-01-09 09:22:44,2025-01-09 12:16:44,2025-01-11 12:16:44,2025-01-17
ORD00003378,CUST005312,Transfer Bank,0,442000.0,Selesai,2024-05-24 09:22:44,2024-05-24 11:51:44,2024-05-26 11:51:44,2024-05-27
ORD00003379,CUST008018,Kartu Kredit,0,16346000.0,Selesai,2024-07-22 09:22:44,2024-07-22 11:29:44,2024-07-26 11:29:44,2024-07-30
ORD00003380,CUST008751,Cicilan,3,7494000.0,Selesai,2025-05-02 09:22:44,2025-05-02 09:34:44,2025-05-07 09:34:44,2025-05-14
ORD00003381,CUST000286,Transfer Bank,0,16750000.0,Dibatalkan,2024-07-14 09:22:44,2024-07-14 10:45:44,,
ORD00003382,CUST003915,COD,0,48000.0,Selesai,2024-12-10 09:22:44,2024-12-10 10:37:44,2024-12-14 10:37:44,2024-12-17
ORD00003383,CUST002836,Dompet Digital,0,19945000.0,Selesai,2024-08-26 09:22:44,2024-08-26 12:21:44,2024-08-30 12:21:44,2024-09-06
ORD00003384,CUST007063,Cicilan,6,43730000.0,Selesai,2025-04-22 09:22:44,2025-04-22 09:29:44,2025-04-26 09:29:44,2025-04-29
ORD00003385,CUST005778,Kartu Kredit,0,10236000.0,Selesai,2024-05-29 09:22:44,2024-05-29 10:24:44,2024-05-31 10:24:44,2024-06-06
ORD00003386,CUST008281,Cicilan,6,17704000.0,Selesai,2025-03-05 09:22:44,2025-03-05 09:53:44,2025-03-08 09:53:44,2025-03-15
ORD00003387,CUST003282,Transfer Bank,0,8929000.0,Selesai,2025-03-28 09:22:44,2025-03-28 10:35:44,2025-03-30 10:35:44,2025-04-02
ORD00003388,CUST004392,Kartu Kredit,0,5104000.0,Dibatalkan,2024-06-05 09:22:44,2024-06-05 11:37:44,,
ORD00003389,CUST009470,Cicilan,6,19569000.0,Selesai,2024-08-22 09:22:44,2024-08-22 11:27:44,2024-08-24 11:27:44,2024-08-26
ORD00003390,CUST007868,Cicilan,6,30891000.0,Selesai,2024-11-05 09:22:44,2024-11-05 10:28:44,2024-11-09 10:28:44,2024-11-11
ORD00003391,CUST006746,COD,0,50155000.0,Selesai,2025-03-15 09:22:44,2025-03-15 09:45:44,2025-03-20 09:45:44,2025-03-23
ORD00003392,CUST007429,Kartu Kredit,0,12798000.0,Dibatalkan,2024-10-30 09:22:44,2024-10-30 12:11:44,,
ORD00003393,CUST003998,Kartu Kredit,0,414000.0,Dibatalkan,2025-04-29 09:22:44,2025-04-29 12:05:44,,
ORD00003394,CUST008063,Cicilan,3,12447000.0,Selesai,2024-09-20 09:22:44,2024-09-20 12:10:44,2024-09-22 12:10:44,2024-09-23
ORD00003395,CUST008248,Kartu Kredit,0,2121000.0,Dikembalikan,2025-01-16 09:22:44,2025-01-16 11:57:44,,
ORD00003396,CUST009723,Dompet Digital,0,1278000.0,Selesai,2025-02-03 09:22:44,2025-02-03 09:59:44,2025-02-04 09:59:44,2025-02-11
ORD00003397,CUST002828,Transfer Bank,0,35225000.0,Selesai,2025-03-02 09:22:44,2025-03-02 11:47:44,2025-03-05 11:47:44,2025-03-09
ORD00003398,CUST002272,Kartu Kredit,0,26461000.0,Selesai,2025-04-14 09:22:44,2025-04-14 12:19:44,2025-04-18 12:19:44,2025-04-24
ORD00003399,CUST000758,Transfer Bank,0,2188000.0,Selesai,2025-05-05 09:22:44,2025-05-05 11:43:44,2025-05-07 11:43:44,2025-05-09
ORD00003400,CUST004582,Transfer Bank,0,2259000.0,Selesai,2025-02-06 09:22:44,2025-02-06 11:42:44,2025-02-08 11:42:44,2025-02-11
ORD00003401,CUST009639,COD,0,11486000.0,Selesai,2024-05-30 09:22:44,2024-05-30 09:54:44,2024-06-02 09:54:44,2024-06-08
ORD00003402,CUST005911,Cicilan,12,5448000.0,Selesai,2024-06-28 09:22:44,2024-06-28 11:25:44,2024-07-01 11:25:44,2024-07-07
ORD00003403,CUST003911,Transfer Bank,0,7259000.0,Selesai,2025-04-06 09:22:44,2025-04-06 11:43:44,2025-04-11 11:43:44,2025-04-14
ORD00003404,CUST009367,COD,0,3930000.0,Selesai,2025-04-10 09:22:44,2025-04-10 09:37:44,2025-04-11 09:37:44,2025-04-15
ORD00003405,CUST002613,COD,0,26732000.0,Selesai,2024-09-22 09:22:44,2024-09-22 12:18:44,2024-09-25 12:18:44,2024-09-27
ORD00003406,CUST001676,COD,0,21469000.0,Selesai,2024-11-01 09:22:44,2024-11-01 10:01:44,2024-11-05 10:01:44,2024-11-12
ORD00003407,CUST002839,Dompet Digital,0,15973000.0,Dikembalikan,2025-03-18 09:22:44,2025-03-18 12:06:44,,
ORD00003408,CUST004180,COD,0,5523000.0,Selesai,2024-09-09 09:22:44,2024-09-09 10:30:44,2024-09-14 10:30:44,2024-09-19
ORD00003409,CUST007652,Cicilan,12,19425000.0,Selesai,2025-04-16 09:22:44,2025-04-16 09:42:44,2025-04-20 09:42:44,2025-04-21
ORD00003410,CUST002099,COD,0,22074000.0,Selesai,2025-01-06 09:22:44,2025-01-06 10:37:44,2025-01-08 10:37:44,2025-01-09
ORD00003411,CUST004530,COD,0,30740000.0,Selesai,2025-02-17 09:22:44,2025-02-17 11:54:44,2025-02-19 11:54:44,2025-02-26
ORD00003412,CUST000742,Dompet Digital,0,3454000.0,Selesai,2024-08-14 09:22:44,2024-08-14 10:50:44,2024-08-16 10:50:44,2024-08-18
ORD00003413,CUST003668,Transfer Bank,0,22537000.0,Selesai,2025-03-05 09:22:44,2025-03-05 10:01:44,2025-03-06 10:01:44,2025-03-10
ORD00003414,CUST000854,Cicilan,12,9606000.0,Selesai,2024-05-27 09:22:44,2024-05-27 10:06:44,2024-05-29 10:06:44,2024-05-31
ORD00003415,CUST002138,Cicilan,6,24170000.0,Selesai,2024-10-06 09:22:44,2024-10-06 09:51:44,2024-10-10 09:51:44,2024-10-13
ORD00003416,CUST000356,Cicilan,3,16993000.0,Selesai,2024-10-05 09:22:44,2024-10-05 10:47:44,2024-10-06 10:47:44,2024-10-12
ORD00003417,CUST008046,Cicilan,3,29106000.0,Selesai,2024-08-11 09:22:44,2024-08-11 10:51:44,2024-08-13 10:51:44,2024-08-18
ORD00003418,CUST006740,Kartu Kredit,0,20355000.0,Dikembalikan,2024-11-06 09:22:44,2024-11-06 12:06:44,,
ORD00003419,CUST005183,Dompet Digital,0,19334000.0,Selesai,2024-10-23 09:22:44,2024-10-23 10:53:44,2024-10-27 10:53:44,2024-10-29
ORD00003420,CUST003660,Cicilan,12,4913000.0,Selesai,2024-06-06 09:22:44,2024-06-06 12:16:44,2024-06-11 12:16:44,2024-06-12
ORD00003421,CUST002422,Kartu Kredit,0,13986000.0,Selesai,2024-10-11 09:22:44,2024-10-11 10:04:44,2024-10-12 10:04:44,2024-10-15
ORD00003422,CUST005542,Kartu Kredit,0,1612000.0,Selesai,2024-10-16 09:22:44,2024-10-16 09:37:44,2024-10-17 09:37:44,2024-10-24
ORD00003423,CUST007116,COD,0,4770000.0,Selesai,2025-01-09 09:22:44,2025-01-09 11:50:44,2025-01-14 11:50:44,2025-01-21
ORD00003424,CUST005143,Kartu Kredit,0,8991000.0,Selesai,2025-01-26 09:22:44,2025-01-26 09:34:44,2025-01-28 09:34:44,2025-02-01
ORD00003425,CUST009628,Cicilan,3,6206000.0,Selesai,2024-05-27 09:22:44,2024-05-27 09:49:44,2024-05-28 09:49:44,2024-05-29
ORD00003426,CUST007882,Dompet Digital,0,10050000.0,Selesai,2025-02-06 09:22:44,2025-02-06 09:53:44,2025-02-09 09:53:44,2025-02-10
ORD00003427,CUST007903,Transfer Bank,0,9138000.0,Selesai,2024-06-15 09:22:44,2024-06-15 11:53:44,2024-06-19 11:53:44,2024-06-24
ORD00003428,CUST001027,Dompet Digital,0,17093000.0,Selesai,2025-05-12 09:22:44,2025-05-12 11:02:44,2025-05-17 11:02:44,2025-05-21
ORD00003429,CUST001605,Transfer Bank,0,1966000.0,Selesai,2024-06-10 09:22:44,2024-06-10 09:44:44,2024-06-14 09:44:44,2024-06-20
ORD00003430,CUST004003,Cicilan,3,14853000.0,Dibatalkan,2024-05-26 09:22:44,2024-05-26 10:08:44,,
ORD00003431,CUST000219,Kartu Kredit,0,12501000.0,Selesai,2024-11-26 09:22:44,2024-11-26 10:35:44,2024-11-28 10:35:44,2024-11-30
ORD00003432,CUST003949,Kartu Kredit,0,32575000.0,Selesai,2025-03-07 09:22:44,2025-03-07 11:54:44,2025-03-08 11:54:44,2025-03-11
ORD00003433,CUST006454,Dompet Digital,0,25142000.0,Selesai,2024-08-01 09:22:44,2024-08-01 10:33:44,2024-08-03 10:33:44,2024-08-09
ORD00003434,CUST003873,Kartu Kredit,0,58000.0,Selesai,2025-05-07 09:22:44,2025-05-07 10:02:44,2025-05-08 10:02:44,2025-05-13
ORD00003435,CUST007034,Transfer Bank,0,7535000.0,Selesai,2025-02-28 09:22:44,2025-02-28 11:14:44,2025-03-01 11:14:44,2025-03-08
ORD00003436,CUST008530,Kartu Kredit,0,23069000.0,Selesai,2024-12-18 09:22:44,2024-12-18 11:34:44,2024-12-21 11:34:44,2024-12-23
ORD00003437,CUST005364,Kartu Kredit,0,16801000.0,Selesai,2024-09-11 09:22:44,2024-09-11 12:01:44,2024-09-14 12:01:44,2024-09-21
ORD00003438,CUST005550,Transfer Bank,0,22857000.0,Selesai,2024-06-28 09:22:44,2024-06-28 11:22:44,2024-07-01 11:22:44,2024-07-03
ORD00003439,CUST004892,Dompet Digital,0,14652000.0,Selesai,2024-11-23 09:22:44,2024-11-23 11:22:44,2024-11-25 11:22:44,2024-11-29
ORD00003440,CUST001685,Transfer Bank,0,32448000.0,Selesai,2024-07-21 09:22:44,2024-07-21 11:15:44,2024-07-22 11:15:44,2024-07-27
ORD00003441,CUST000803,Kartu Kredit,0,2730000.0,Selesai,2025-04-10 09:22:44,2025-04-10 11:44:44,2025-04-11 11:44:44,2025-04-18
ORD00003442,CUST007585,COD,0,6981000.0,Selesai,2025-02-20 09:22:44,2025-02-20 11:26:44,2025-02-21 11:26:44,2025-02-23
ORD00003443,CUST001263,COD,0,3669000.0,Dikembalikan,2024-06-12 09:22:44,2024-06-12 09:42:44,,
ORD00003444,CUST002490,Cicilan,3,36422000.0,Selesai,2025-03-01 09:22:44,2025-03-01 11:27:44,2025-03-06 11:27:44,2025-03-11
ORD00003445,CUST002955,Transfer Bank,0,3577000.0,Selesai,2025-01-18 09:22:44,2025-01-18 10:47:44,2025-01-19 10:47:44,2025-01-24
ORD00003446,CUST006411,Transfer Bank,0,4724000.0,Selesai,2024-09-29 09:22:44,2024-09-29 10:38:44,2024-10-01 10:38:44,2024-10-08
ORD00003447,CUST000708,Transfer Bank,0,28724000.0,Selesai,2025-02-14 09:22:44,2025-02-14 10:07:44,2025-02-16 10:07:44,2025-02-19
ORD00003448,CUST001841,Transfer Bank,0,2765000.0,Selesai,2025-03-21 09:22:44,2025-03-21 09:44:44,2025-03-25 09:44:44,2025-04-01
ORD00003449,CUST000238,Kartu Kredit,0,910000.0,Selesai,2024-05-24 09:22:44,2024-05-24 10:21:44,2024-05-29 10:21:44,2024-05-30
ORD00003450,CUST002498,Cicilan,3,5100000.0,Selesai,2025-02-04 09:22:44,2025-02-04 10:30:44,2025-02-09 10:30:44,2025-02-15
ORD00003451,CUST001405,Dompet Digital,0,6454000.0,Selesai,2024-08-24 09:22:44,2024-08-24 12:22:44,2024-08-27 12:22:44,2024-09-02
ORD00003452,CUST002937,COD,0,9906000.0,Selesai,2025-05-13 09:22:44,2025-05-13 10:10:44,2025-05-18 10:10:44,2025-05-19
ORD00003453,CUST000030,COD,0,30704000.0,Selesai,2025-04-03 09:22:44,2025-04-03 10:16:44,2025-04-06 10:16:44,2025-04-08
ORD00003454,CUST006803,Dompet Digital,0,1249000.0,Selesai,2025-01-06 09:22:44,2025-01-06 11:05:44,2025-01-07 11:05:44,2025-01-09
ORD00003455,CUST007778,Kartu Kredit,0,1365000.0,Selesai,2024-07-06 09:22:44,2024-07-06 10:45:44,2024-07-08 10:45:44,2024-07-12
ORD00003456,CUST005842,Transfer Bank,0,9348000.0,Selesai,2024-10-13 09:22:44,2024-10-13 09:52:44,2024-10-16 09:52:44,2024-10-21
ORD00003457,CUST004185,Transfer Bank,0,14937000.0,Dibatalkan,2024-08-04 09:22:44,2024-08-04 10:48:44,,
ORD00003458,CUST008731,Kartu Kredit,0,4949000.0,Selesai,2024-12-21 09:22:44,2024-12-21 10:03:44,2024-12-24 10:03:44,2024-12-25
ORD00003459,CUST000183,Transfer Bank,0,18651000.0,Selesai,2025-02-07 09:22:44,2025-02-07 10:39:44,2025-02-12 10:39:44,2025-02-14
ORD00003460,CUST007773,Kartu Kredit,0,17546000.0,Selesai,2025-04-16 09:22:44,2025-04-16 11:10:44,2025-04-21 11:10:44,2025-04-22
ORD00003461,CUST002335,Kartu Kredit,0,22460000.0,Selesai,2024-06-03 09:22:44,2024-06-03 11:01:44,2024-06-05 11:01:44,2024-06-06
ORD00003462,CUST008290,Transfer Bank,0,14947000.0,Selesai,2024-05-31 09:22:44,2024-05-31 12:13:44,2024-06-05 12:13:44,2024-06-12
ORD00003463,CUST009120,COD,0,7128000.0,Selesai,2024-06-05 09:22:44,2024-06-05 10:42:44,2024-06-08 10:42:44,2024-06-12
ORD00003464,CUST007883,COD,0,22451000.0,Selesai,2025-05-06 09:22:44,2025-05-06 10:06:44,2025-05-07 10:06:44,2025-05-11
ORD00003465,CUST007858,Dompet Digital,0,16851000.0,Selesai,2024-05-21 09:22:44,2024-05-21 09:37:44,2024-05-26 09:37:44,2024-05-30
ORD00003466,CUST000404,Kartu Kredit,0,54901000.0,Dikembalikan,2025-03-13 09:22:44,2025-03-13 09:28:44,,
ORD00003467,CUST001080,COD,0,21696000.0,Selesai,2024-09-28 09:22:44,2024-09-28 11:05:44,2024-10-03 11:05:44,2024-10-05
ORD00003468,CUST005819,COD,0,18132000.0,Selesai,2024-07-23 09:22:44,2024-07-23 10:36:44,2024-07-24 10:36:44,2024-07-29
ORD00003469,CUST006481,Transfer Bank,0,27134000.0,Selesai,2025-02-02 09:22:44,2025-02-02 12:15:44,2025-02-06 12:15:44,2025-02-11
ORD00003470,CUST001173,Kartu Kredit,0,15972000.0,Selesai,2025-03-13 09:22:44,2025-03-13 09:50:44,2025-03-15 09:50:44,2025-03-20
ORD00003471,CUST002272,Transfer Bank,0,10131000.0,Selesai,2024-12-07 09:22:44,2024-12-07 11:59:44,2024-12-10 11:59:44,2024-12-15
ORD00003472,CUST000945,Dompet Digital,0,2615000.0,Selesai,2025-04-09 09:22:44,2025-04-09 12:16:44,2025-04-10 12:16:44,2025-04-13
ORD00003473,CUST004673,COD,0,30824000.0,Selesai,2024-09-21 09:22:44,2024-09-21 09:48:44,2024-09-25 09:48:44,2024-10-01
ORD00003474,CUST002006,Cicilan,6,13825000.0,Selesai,2024-05-30 09:22:44,2024-05-30 09:32:44,2024-06-01 09:32:44,2024-06-07
ORD00003475,CUST003504,COD,0,22578000.0,Selesai,2025-05-16 09:22:44,2025-05-16 09:34:44,2025-05-21 09:34:44,2025-05-22
ORD00003476,CUST009322,Cicilan,12,678000.0,Selesai,2025-04-04 09:22:44,2025-04-04 12:09:44,2025-04-09 12:09:44,2025-04-12
ORD00003477,CUST009463,Cicilan,3,8792000.0,Selesai,2024-08-18 09:22:44,2024-08-18 11:05:44,2024-08-22 11:05:44,2024-08-24
ORD00003478,CUST003658,Dompet Digital,0,6422000.0,Selesai,2024-10-20 09:22:44,2024-10-20 11:58:44,2024-10-22 11:58:44,2024-10-25
ORD00003479,CUST008055,Kartu Kredit,0,29696000.0,Selesai,2024-12-08 09:22:44,2024-12-08 11:28:44,2024-12-13 11:28:44,2024-12-18
ORD00003480,CUST007033,Dompet Digital,0,1051000.0,Dibatalkan,2024-08-29 09:22:44,2024-08-29 12:07:44,,
ORD00003481,CUST001440,Cicilan,3,8415000.0,Selesai,2024-08-19 09:22:44,2024-08-19 11:48:44,2024-08-20 11:48:44,2024-08-22
ORD00003482,CUST007604,COD,0,29519000.0,Selesai,2024-11-27 09:22:44,2024-11-27 09:36:44,2024-11-28 09:36:44,2024-12-03
ORD00003483,CUST001309,Dompet Digital,0,36960000.0,Dibatalkan,2025-05-06 09:22:44,2025-05-06 11:20:44,,
ORD00003484,CUST002778,Transfer Bank,0,11821000.0,Selesai,2025-02-03 09:22:44,2025-02-03 11:34:44,2025-02-04 11:34:44,2025-02-10
ORD00003485,CUST004781,Kartu Kredit,0,8845000.0,Selesai,2024-11-18 09:22:44,2024-11-18 11:01:44,2024-11-19 11:01:44,2024-11-23
ORD00003486,CUST000150,Cicilan,3,4007000.0,Selesai,2025-02-24 09:22:44,2025-02-24 11:52:44,2025-03-01 11:52:44,2025-03-07
ORD00003487,CUST001759,Kartu Kredit,0,8280000.0,Selesai,2024-07-06 09:22:44,2024-07-06 10:53:44,2024-07-09 10:53:44,2024-07-10
ORD00003488,CUST007020,Cicilan,6,8426000.0,Selesai,2024-07-28 09:22:44,2024-07-28 11:32:44,2024-08-01 11:32:44,2024-08-02
ORD00003489,CUST006086,COD,0,42808000.0,Selesai,2025-04-16 09:22:44,2025-04-16 11:09:44,2025-04-21 11:09:44,2025-04-28
ORD00003490,CUST003887,Kartu Kredit,0,22244000.0,Selesai,2024-09-12 09:22:44,2024-09-12 10:54:44,2024-09-13 10:54:44,2024-09-14
ORD00003491,CUST008088,COD,0,6420000.0,Selesai,2024-08-28 09:22:44,2024-08-28 09:46:44,2024-09-01 09:46:44,2024-09-03
ORD00003492,CUST007614,Transfer Bank,0,7316000.0,Selesai,2024-11-18 09:22:44,2024-11-18 12:16:44,2024-11-19 12:16:44,2024-11-21
ORD00003493,CUST001275,Transfer Bank,0,15031000.0,Selesai,2024-11-29 09:22:44,2024-11-29 10:18:44,2024-12-02 10:18:44,2024-12-07
ORD00003494,CUST005214,Transfer Bank,0,20924000.0,Selesai,2025-02-17 09:22:44,2025-02-17 10:46:44,2025-02-19 10:46:44,2025-02-23
ORD00003495,CUST003460,Transfer Bank,0,1256000.0,Selesai,2024-12-04 09:22:44,2024-12-04 10:10:44,2024-12-06 10:10:44,2024-12-11
ORD00003496,CUST005554,Dompet Digital,0,11022000.0,Dibatalkan,2024-05-22 09:22:44,2024-05-22 10:03:44,,
ORD00003497,CUST000846,Kartu Kredit,0,8796000.0,Selesai,2025-02-13 09:22:44,2025-02-13 11:44:44,2025-02-14 11:44:44,2025-02-18
ORD00003498,CUST001370,COD,0,15140000.0,Selesai,2024-12-11 09:22:44,2024-12-11 10:39:44,2024-12-13 10:39:44,2024-12-14
ORD00003499,CUST008047,Dompet Digital,0,18140000.0,Selesai,2024-08-07 09:22:44,2024-08-07 10:27:44,2024-08-12 10:27:44,2024-08-16
ORD00003500,CUST005506,Dompet Digital,0,27990000.0,Selesai,2024-06-13 09:22:44,2024-06-13 11:51:44,2024-06-14 11:51:44,2024-06-16
ORD00003501,CUST000998,Cicilan,12,5036000.0,Selesai,2024-10-04 09:22:44,2024-10-04 11:10:44,2024-10-05 11:10:44,2024-10-08
ORD00003502,CUST001788,Dompet Digital,0,2074000.0,Selesai,2025-05-15 09:22:44,2025-05-15 10:40:44,2025-05-20 10:40:44,2025-05-27
ORD00003503,CUST008199,Dompet Digital,0,11834000.0,Selesai,2024-07-11 09:22:44,2024-07-11 12:01:44,2024-07-14 12:01:44,2024-07-21
ORD00003504,CUST000051,Transfer Bank,0,43998000.0,Selesai,2024-11-16 09:22:44,2024-11-16 11:00:44,2024-11-18 11:00:44,2024-11-21
ORD00003505,CUST003667,Cicilan,12,3963000.0,Selesai,2024-11-17 09:22:44,2024-11-17 10:37:44,2024-11-20 10:37:44,2024-11-26
ORD00003506,CUST004091,COD,0,19791000.0,Dibatalkan,2025-05-06 09:22:44,2025-05-06 09:34:44,,
ORD00003507,CUST006205,Cicilan,6,11632000.0,Selesai,2024-06-30 09:22:44,2024-06-30 11:53:44,2024-07-05 11:53:44,2024-07-07
ORD00003508,CUST000282,Transfer Bank,0,8155000.0,Selesai,2024-07-14 09:22:44,2024-07-14 12:16:44,2024-07-16 12:16:44,2024-07-17
ORD00003509,CUST004891,Cicilan,6,12291000.0,Selesai,2025-03-20 09:22:44,2025-03-20 11:11:44,2025-03-24 11:11:44,2025-03-28
ORD00003510,CUST000236,Dompet Digital,0,2726000.0,Selesai,2024-09-28 09:22:44,2024-09-28 10:16:44,2024-10-02 10:16:44,2024-10-03
ORD00003511,CUST004171,Cicilan,6,1220000.0,Selesai,2024-09-29 09:22:44,2024-09-29 12:16:44,2024-10-03 12:16:44,2024-10-10
ORD00003512,CUST000734,Kartu Kredit,0,3998000.0,Selesai,2024-11-21 09:22:44,2024-11-21 10:20:44,2024-11-22 10:20:44,2024-11-24
ORD00003513,CUST001681,Dompet Digital,0,16755000.0,Selesai,2024-06-06 09:22:44,2024-06-06 10:32:44,2024-06-07 10:32:44,2024-06-13
ORD00003514,CUST008090,Transfer Bank,0,10020000.0,Selesai,2025-04-14 09:22:44,2025-04-14 10:23:44,2025-04-17 10:23:44,2025-04-22
ORD00003515,CUST009269,Cicilan,12,7692000.0,Selesai,2024-08-10 09:22:44,2024-08-10 09:53:44,2024-08-13 09:53:44,2024-08-15
ORD00003516,CUST006826,Cicilan,12,5318000.0,Dibatalkan,2025-05-19 09:22:44,2025-05-19 11:30:44,,
ORD00003517,CUST008803,Kartu Kredit,0,13013000.0,Dibatalkan,2025-05-19 09:22:44,2025-05-19 11:52:44,,
ORD00003518,CUST005860,Kartu Kredit,0,14000.0,Selesai,2025-04-14 09:22:44,2025-04-14 12:17:44,2025-04-19 12:17:44,2025-04-20
ORD00003519,CUST009595,Dompet Digital,0,169000.0,Selesai,2025-05-16 09:22:44,2025-05-16 10:39:44,2025-05-19 10:39:44,2025-05-24
ORD00003520,CUST003023,COD,0,32830000.0,Selesai,2025-03-22 09:22:44,2025-03-22 09:33:44,2025-03-26 09:33:44,2025-03-27
ORD00003521,CUST007888,Dompet Digital,0,13588000.0,Selesai,2024-09-22 09:22:44,2024-09-22 10:07:44,2024-09-26 10:07:44,2024-10-01
ORD00003522,CUST006802,COD,0,8313000.0,Selesai,2025-01-10 09:22:44,2025-01-10 11:03:44,2025-01-14 11:03:44,2025-01-19
ORD00003523,CUST006938,Transfer Bank,0,5136000.0,Dibatalkan,2025-04-26 09:22:44,2025-04-26 11:04:44,,
ORD00003524,CUST005189,Cicilan,12,28641000.0,Selesai,2024-08-03 09:22:44,2024-08-03 10:44:44,2024-08-05 10:44:44,2024-08-09
ORD00003525,CUST006948,Cicilan,6,10679000.0,Selesai,2024-10-06 09:22:44,2024-10-06 12:18:44,2024-10-07 12:18:44,2024-10-10
